suite	backend	ref	commit	toolchain	repeat	file	proof	vc	goal_hash	status	category	milliseconds	message	goal
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/MemAlloc.lean	mem_alloc_correct	15369885961681168000	15369885961681168000	fail	timeout	189	crush: solver returned `unknown` (no reason given). Try increasing `crush.timeout` or adding hypotheses.	∀ (b : addr),   List.find? (fun x => decide (block_size x ≥ size)) Ps = some b →     i = b ∧ distPath (Function.update nextOld q_1 (nextOld i)) free_listOld (Ps.erase b) 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/MemAlloc.lean	mem_alloc_correct	633235845480694220	633235845480694220	fail	timeout	203	crush: solver returned `unknown` (no reason given). Try increasing `crush.timeout` or adding hypotheses.	∀ (b : addr),   List.find? (fun x => decide (block_size x ≥ size)) Ps = some b → 0 = b ∧ distPath nextOld free_listOld (Ps.erase b) 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	simple_recursion_correct	9632926918213658529	9632926918213658529	pass	-	2	-	0 = x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	simple_recursion_correct	16321134497628070328	16321134497628070328	pass	-	122	-	x_1 + 1 = x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pickGreater_correct	15399959404188881270	15399959404188881270	pass	-	77	-	∃ h, h > inp + 200
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pickGreater_correct	6729724634728447689	6729724634728447689	pass	-	98	-	i > inp + 10
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pickGreaterN_correct	6331840417009367668	6331840417009367668	pass	-	90	-	0 ≥ n * 10
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pickGreaterN_correct	928177310960349346	928177310960349346	pass	-	168	-	x_1 ≥ n * 10
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	14502607232842720358	14502607232842720358	pass	-	106	-	fact n = 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	5360899794933563671	5360899794933563671	pass	-	4	-	i + 1 ≤ n
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	16083086069592683677	16083086069592683677	pass	-	141	-	(i + 1) * x = ans + x_1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	17426933449823366573	17426933449823366573	pass	-	170	-	n - (i + 1) < n - i
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	8436330743851721663	8436330743851721663	pass	-	2	-	i ≤ n
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	5516634396000359850	5516634396000359850	pass	-	2	-	i * x = ans
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	3040060259141493307	3040060259141493307	pass	-	3	-	¬i < n
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	8843960039229350233	8843960039229350233	pass	-	144	-	0 ≤ n
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	414362943496193222	414362943496193222	pass	-	105	-	0 * x = 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	calc_fact_correct	17682712502848666117	17682712502848666117	pass	-	250	-	fact n = i_1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	SimpleOption_correct	10153057550358142642	10153057550358142642	pass	-	93	-	1 > 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	SimpleOption_correct	1511426402368662420	1511426402368662420	pass	-	134	-	val✝ + 2 > 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	SimpleList_correct	12303175613740643342	12303175613740643342	pass	-	131	-	x + i > 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	SimpleList_correct	10153057550358142642	10153057550358142642	pass	-	86	-	1 > 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	419217539048902517	419217539048902517	pass	-	103	-	∀ (x : ℕ), x = elem ∨ contains (mt1.Leaf a✝) x ↔ contains (mt1.Leaf a✝) x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	785945476856620183	785945476856620183	pass	-	2	-	contains (mt1.Leaf a✝) elem
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	14100858011260313832	14100858011260313832	pass	-	173	-	∀ (x : ℕ), x = elem ∨ contains (mt1.Leaf a✝) x ↔ contains ((mt1.Leaf a✝).Node mt1.Empty elem) x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	5439148242694091386	5439148242694091386	pass	-	121	-	(∀ (x : ℕ), contains (mt1.Leaf a✝) x → x < elem) ∧ ∀ (x : ℕ), contains mt1.Empty x → x > elem
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	13358020527010658417	13358020527010658417	pass	-	175	-	contains ((mt1.Leaf a✝).Node mt1.Empty elem) elem
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	8603391761408256204	8603391761408256204	pass	-	129	-	∀ (x : ℕ), x = elem ∨ contains (mt1.Leaf a✝) x ↔ contains (mt1.Empty.Node (mt1.Leaf a✝) elem) x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	403261720200322615	403261720200322615	pass	-	170	-	(∀ (x : ℕ), contains mt1.Empty x → x < elem) ∧ ∀ (x : ℕ), contains (mt1.Leaf a✝) x → x > elem
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	13334821868243949956	13334821868243949956	pass	-	88	-	contains (mt1.Empty.Node (mt1.Leaf a✝) elem) elem
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	10034441991535992553	10034441991535992553	pass	-	119	-	∀ (x : ℕ), x = elem ∨ contains mt1.Empty x ↔ contains (mt1.Leaf elem) x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	8410732340261024813	8410732340261024813	pass	-	120	-	∀ (x : ℕ), x = elem ∨ contains (a✝².Node a✝¹ a✝) x ↔ contains (a✝².Node a✝¹ a✝) x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	13887296291903300382	13887296291903300382	pass	-	131	-	ordered_tree (a✝².Node a✝¹ a✝)
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	6517665507579609563	6517665507579609563	pass	-	117	-	contains (a✝².Node a✝¹ a✝) elem
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	1926823926199498616	1926823926199498616	pass	-	4	-	ordered_tree a✝¹
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	4691160922418792609	4691160922418792609	pass	-	161	-	∀ (x_1 : ℕ), x_1 = elem ∨ contains (a✝².Node a✝¹ a✝) x_1 ↔ contains (a✝².Node x a✝) x_1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	5459752633259142580	5459752633259142580	pass	-	139	-	ordered_tree (a✝².Node x a✝)
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	14235806948139691359	14235806948139691359	pass	-	150	-	contains (a✝².Node x a✝) elem
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	275146994291977655	275146994291977655	pass	-	4	-	ordered_tree a✝²
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	7037529583856086989	7037529583856086989	pass	-	123	-	∀ (x_1 : ℕ), x_1 = elem ∨ contains (a✝².Node a✝¹ a✝) x_1 ↔ contains (x.Node a✝¹ a✝) x_1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	5348143843544294657	5348143843544294657	pass	-	162	-	ordered_tree (x.Node a✝¹ a✝)
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	insertTree_correct	11865403806314311412	11865403806314311412	pass	-	115	-	contains (x.Node a✝¹ a✝) elem
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	4528940613904177901	4528940613904177901	fail	timeout	24920	crush: solver returned `unknown` (unexpected solver response: ). Try increasing `crush.timeout` or adding hypotheses.	x ≤ (l + 1) * (l + 1)
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	4049183095434299843	4049183095434299843	pass	-	1	-	l * l ≤ x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	7275559839122250210	7275559839122250210	pass	-	1	-	x < r * r
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	7360868690920052366	7360868690920052366	pass	-	2	-	(l + (r - l) / 2) * (l + (r - l) / 2) ≤ x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	4851910658932930142	4851910658932930142	pass	-	2	-	x ≤ (x_1 + 1) * (x_1 + 1)
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	7656706852135243209	7656706852135243209	pass	-	2	-	x_1 * x_1 ≤ x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	9897963110172432531	9897963110172432531	pass	-	99	-	x < (l + (r - l) / 2) * (l + (r - l) / 2)
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	4049183095434299843	4049183095434299843	pass	-	2	-	l * l ≤ x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	4851910658932930142	4851910658932930142	pass	-	2	-	x ≤ (x_1 + 1) * (x_1 + 1)
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	complex_measure_binsearch_correct	7656706852135243209	7656706852135243209	pass	-	2	-	x_1 * x_1 ≤ x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	5804668677648722939	5804668677648722939	pass	-	165	-	2 ^ n = 1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	5360899794933563671	5360899794933563671	pass	-	3	-	i + 1 ≤ n
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	2669204144888843361	2669204144888843361	pass	-	143	-	2 ^ (i + 1) = ans + x
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	17426933449823366573	17426933449823366573	pass	-	154	-	n - (i + 1) < n - i
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	8436330743851721663	8436330743851721663	pass	-	2	-	i ≤ n
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	50664709297785488	50664709297785488	pass	-	2	-	2 ^ i = ans
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	3040060259141493307	3040060259141493307	pass	-	2	-	¬i < n
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	8843960039229350233	8843960039229350233	pass	-	102	-	0 ≤ n
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	11033618788013063028	11033618788013063028	pass	-	2	-	2 ^ 0 = 1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/Recursion.lean	pow2_correct	12960500676855313787	12960500676855313787	pass	-	229	-	2 ^ n = i_1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	1967192165379400567	1967192165379400567	pass	-	3	-	(out.set! 0 (out[0]! + spv.val[ind]! * arr[spv.ind[ind]!]!)).size = 1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	8738685113314976701	8738685113314976701	pass	-	204	-	ind + 1 ≤ spv.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	3203096880704497577	3203096880704497577	pass	-	212	-	(out.set! 0 (out[0]! + spv.val[ind]! * arr[spv.ind[ind]!]!))[0]! = sumUpTo spv arr (ind + 1)
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	13561229236986007424	13561229236986007424	pass	-	2	-	out.size = 1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	4023749508134620518	4023749508134620518	pass	-	1	-	ind ≤ spv.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	6516497319029947851	6516497319029947851	pass	-	2	-	out[0]! = sumUpTo spv arr ind
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	6511268073169614694	6511268073169614694	pass	-	122	-	ind = spv.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	3467184461832131134	3467184461832131134	pass	-	1	-	(Array.replicate 1 0).size = 1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	975338514235632457	975338514235632457	pass	-	177	-	0 ≤ spv.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	12341185047943028706	12341185047943028706	pass	-	176	-	(Array.replicate 1 0)[0]! = sumUpTo spv arr 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	17907350532264535304	17907350532264535304	pass	-	3	-	out_1[0]! = sumUpTo spv arr spv.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	VSpV_correct	6948348975417913427	6948348975417913427	pass	-	3	-	out_1.size = 1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	2560064229450187973	2560064229450187973	pass	-	6	-	(arrInd.set! i (arrInd[i]! + 1)).size = spm.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	11268031057524734514	11268031057524734514	pass	-	6	-	(out.set! i (out[i]! + spm[i]!.val[arrInd[i]!]! * arr[spm[i]!.ind[arrInd[i]!]!]!)).size = spm.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	10035930273513517515	10035930273513517515	pass	-	270	-	∀ i_1 < (arrInd.set! i (arrInd[i]! + 1)).size, (arrInd.set! i (arrInd[i]! + 1))[i_1]! ≤ spm[i_1]!.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	4828757563640441921	4828757563640441921	pass	-	448	-	∀ i_1 < (arrInd.set! i (arrInd[i]! + 1)).size,   (out.set! i (out[i]! + spm[i]!.val[arrInd[i]!]! * arr[spm[i]!.ind[arrInd[i]!]!]!))[i_1]! =     sumUpTo spm[i_1]! arr (arrInd.set! i (arrInd[i]! + 1))[i_1]!
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	11230331504797547582	11230331504797547582	pass	-	6	-	arrInd.size = spm.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	17578923063843270768	17578923063843270768	pass	-	5	-	out.size = spm.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	9723121325275610683	9723121325275610683	pass	-	166	-	∀ i < arrInd.size, arrInd[i]! ≤ spm[i]!.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	17138153512408342530	17138153512408342530	pass	-	218	-	∀ i < arrInd.size, out[i]! = sumUpTo spm[i]! arr arrInd[i]!
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	1779879977175361606	1779879977175361606	pass	-	213	-	∀ i < arrInd.size, arrInd[i]! = spm[i]!.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	1927473323286999035	1927473323286999035	pass	-	1	-	(Array.replicate spm.size 0).size = spm.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	1927473323286999035	1927473323286999035	pass	-	0	-	(Array.replicate spm.size 0).size = spm.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	3184815126966959579	3184815126966959579	pass	-	136	-	∀ i < (Array.replicate spm.size 0).size, (Array.replicate spm.size 0)[i]! ≤ spm[i]!.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	1119395027554635835	1119395027554635835	pass	-	196	-	∀ i < (Array.replicate spm.size 0).size,   (Array.replicate spm.size 0)[i]! = sumUpTo spm[i]! arr (Array.replicate spm.size 0)[i]!
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	2867453267844152322	2867453267844152322	pass	-	271	-	∀ i < spm.size, out_1[i]! = sumUpTo spm[i]! arr spm[i]!.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	spmv_correct	16615537408723427288	16615537408723427288	pass	-	7	-	spm.size = out_1.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	SpVSpV_correct	7752079179715214779	7752079179715214779	pass	-	4	-	(out.set! 0 (out[0]! + spv1.val[pnt1]! * spv2.val[pnt2]!)).size = 1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	SpVSpV_correct	12365816836206760017	12365816836206760017	pass	-	218	-	pnt1 + 1 ≤ spv1.size ∧ pnt2 + 1 ≤ spv2.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	SpVSpV_correct	14837198768818932204	14837198768818932204	pass	-	555	-	(out.set! 0 (out[0]! + spv1.val[pnt1]! * spv2.val[pnt2]!))[0]! + spv_dot spv1 spv2 (pnt1 + 1) (pnt2 + 1) =   spv_dot spv1 spv2 0 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	SpVSpV_correct	13561229236986007424	13561229236986007424	pass	-	3	-	out.size = 1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	SpVSpV_correct	15323100967004739210	15323100967004739210	pass	-	224	-	pnt1 + 1 ≤ spv1.size ∧ pnt2 ≤ spv2.size
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	SpVSpV_correct	10656169208955874266	10656169208955874266	pass	-	300	-	out[0]! + spv_dot spv1 spv2 (pnt1 + 1) pnt2 = spv_dot spv1 spv2 0 0
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	SpVSpV_correct	13561229236986007424	13561229236986007424	pass	-	4	-	out.size = 1
velvet	crush	origin/crush-backend	e90d79341bb8ef510ec868623e74cfe98feaa4e8	leanprover/lean4:v4.32.2	1	Velvet/Examples/SpMSpV_Example.lean	SpVSpV_correct	9762937465648280212	9762937465648280212	pass	-	224	-	pnt1 ≤ spv1.size ∧ pnt2 + 1 ≤ spv2.size
